Date,Time,Src IP,Dst IP,Byte Size
2024-03-27,14:56:03,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,14:56:07,"('34.249.173.233', 443)","('10.3.141.126', 55026)",[590]
2024-03-27,14:56:07,"('34.249.173.233', 443)","('10.3.141.126', 55028)",[501]
2024-03-27,14:56:07,"('10.3.141.126', 55026)","('34.249.173.233', 443)",[690]
2024-03-27,14:56:07,"('10.3.141.126', 55026)","('34.249.173.233', 443)",[29]
2024-03-27,14:56:07,"('10.3.141.126', 55028)","('34.249.173.233', 443)",[690]
2024-03-27,14:56:07,"('10.3.141.126', 55028)","('34.249.173.233', 443)",[29]
2024-03-27,14:56:32,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:56:32,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:56:32,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,14:57:01,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:57:01,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:57:01,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,14:57:30,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:57:30,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:57:30,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,14:57:30,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,14:57:59,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:57:59,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:57:59,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,14:57:59,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,14:58:28,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:58:28,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:58:28,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,14:58:57,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:58:57,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:58:57,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,14:59:26,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:59:26,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:59:26,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,14:59:55,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,14:59:55,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,14:59:55,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:00:22,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:00:22,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[504]
2024-03-27,15:00:24,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:00:24,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:00:24,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:00:53,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:00:53,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:00:53,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:01:22,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:01:22,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:01:22,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:01:51,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:01:51,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:01:51,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:02:20,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:02:20,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:02:20,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:02:49,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:02:49,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:02:49,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:03:18,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:03:18,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:03:18,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:03:47,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:03:47,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:03:47,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:04:16,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:04:16,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:04:16,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:04:45,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:04:45,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:04:45,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:05:14,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:05:14,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:05:14,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:05:14,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:05:43,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:05:43,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:05:43,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:05:43,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:06:12,"('34.249.173.233', 443)","('10.3.141.126', 46778)",[590]
2024-03-27,15:06:12,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:06:12,"('10.3.141.126', 46778)","('34.249.173.233', 443)",[690]
2024-03-27,15:06:12,"('10.3.141.126', 46778)","('34.249.173.233', 443)",[29]
2024-03-27,15:06:12,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:06:12,"('34.249.173.233', 443)","('10.3.141.126', 46786)",[501]
2024-03-27,15:06:12,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:06:12,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:06:12,"('10.3.141.126', 46786)","('34.249.173.233', 443)",[690]
2024-03-27,15:06:12,"('10.3.141.126', 46786)","('34.249.173.233', 443)",[29]
2024-03-27,15:06:41,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:06:41,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:06:41,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:06:41,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:07:10,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:07:10,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:07:10,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:07:10,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:07:41,"('3.83.66.164', 443)","('10.3.141.106', 49326)","[28, 56]"
2024-03-27,15:07:41,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:07:41,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:08:08,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:08:08,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:08:08,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:08:08,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:08:37,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:08:37,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:08:37,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:09:06,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:09:06,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:09:06,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:09:35,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:09:35,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:09:35,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:10:05,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:10:05,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:10:05,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:10:05,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:10:33,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:10:33,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:10:33,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:11:02,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:11:02,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:11:02,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:11:15,"('54.229.124.66', 443)","('10.3.141.126', 37326)",[590]
2024-03-27,15:11:15,"('10.3.141.126', 37326)","('54.229.124.66', 443)",[690]
2024-03-27,15:11:15,"('10.3.141.126', 37326)","('54.229.124.66', 443)",[29]
2024-03-27,15:11:15,"('54.229.124.66', 443)","('10.3.141.126', 37340)",[501]
2024-03-27,15:11:15,"('10.3.141.126', 37340)","('54.229.124.66', 443)",[690]
2024-03-27,15:11:15,"('10.3.141.126', 37340)","('54.229.124.66', 443)",[29]
2024-03-27,15:11:31,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:11:31,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:11:31,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:11:31,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:12:00,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:12:00,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:12:00,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:12:00,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:12:29,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:12:29,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:12:29,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:12:29,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:12:58,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:12:58,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:12:58,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:13:27,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:13:27,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:13:27,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:13:56,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:13:56,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:13:56,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:13:56,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:14:25,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:14:25,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:14:25,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:14:25,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:14:54,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:14:54,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:14:54,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:14:54,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:15:23,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:15:23,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:15:23,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:15:52,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:15:52,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:15:52,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:16:21,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:16:21,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:16:21,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:16:50,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:16:50,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:16:50,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:17:19,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:17:19,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:17:19,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:17:48,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:17:48,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:17:48,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:17:48,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:18:17,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:18:17,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:18:17,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:18:46,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:18:46,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:18:46,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:19:15,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:19:15,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:19:15,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:19:44,"('3.83.66.164', 443)","('10.3.141.106', 49326)","[28, 56]"
2024-03-27,15:19:44,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:20:13,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:20:13,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:20:13,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:20:42,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:20:42,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:20:42,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:21:11,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:21:11,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:21:11,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:21:40,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:21:40,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:21:40,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:22:09,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:22:09,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:22:09,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:22:38,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:22:38,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:22:38,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:23:07,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:23:07,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:23:07,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:23:36,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:23:36,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:23:36,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:23:59,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:23:59,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[504]
2024-03-27,15:24:05,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:24:05,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:24:05,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:24:34,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:24:34,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:24:34,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:25:03,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:25:03,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:25:03,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:25:32,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:25:32,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:25:32,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:26:01,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:26:01,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:26:01,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:26:23,"('54.229.124.66', 443)","('10.3.141.126', 40908)",[590]
2024-03-27,15:26:23,"('54.229.124.66', 443)","('10.3.141.126', 40914)",[501]
2024-03-27,15:26:23,"('10.3.141.126', 40908)","('54.229.124.66', 443)",[690]
2024-03-27,15:26:23,"('10.3.141.126', 40908)","('54.229.124.66', 443)",[29]
2024-03-27,15:26:23,"('10.3.141.126', 40914)","('54.229.124.66', 443)",[690]
2024-03-27,15:26:23,"('10.3.141.126', 40914)","('54.229.124.66', 443)",[29]
2024-03-27,15:26:30,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:26:30,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:26:30,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:26:59,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:26:59,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:26:59,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:27:28,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:27:28,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:27:28,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:27:57,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:27:57,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:27:57,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:28:26,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:28:26,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:28:26,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:28:55,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:28:55,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:28:55,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:29:24,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:29:24,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:29:24,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:29:53,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:29:53,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:29:53,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:30:22,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:30:22,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:30:22,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:30:51,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:30:51,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:30:51,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:31:20,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:31:20,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:31:20,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:31:49,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:31:49,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:31:49,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:32:18,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:32:18,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:32:18,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:32:47,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:32:47,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:32:47,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:33:16,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:33:16,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:33:16,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:33:47,"('3.83.66.164', 443)","('10.3.141.106', 49326)","[28, 56]"
2024-03-27,15:33:47,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:34:14,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:34:14,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:34:14,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:34:43,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:34:43,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:34:43,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:35:12,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:35:12,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:35:12,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:35:41,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:35:41,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:35:41,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:36:10,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:36:10,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:36:10,"('10.3.141.106', 49326)","('3.83.66.164', 443)","[28, 60]"
2024-03-27,15:36:28,"('54.229.124.66', 443)","('10.3.141.126', 35264)",[590]
2024-03-27,15:36:28,"('54.229.124.66', 443)","('10.3.141.126', 35272)",[501]
2024-03-27,15:36:28,"('10.3.141.126', 35264)","('54.229.124.66', 443)",[690]
2024-03-27,15:36:28,"('10.3.141.126', 35264)","('54.229.124.66', 443)",[29]
2024-03-27,15:36:28,"('10.3.141.126', 35272)","('54.229.124.66', 443)","[690, 29]"
2024-03-27,15:36:39,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:36:39,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:36:39,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
2024-03-27,15:36:39,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[60]
2024-03-27,15:37:08,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[28]
2024-03-27,15:37:08,"('3.83.66.164', 443)","('10.3.141.106', 49326)",[56]
2024-03-27,15:37:08,"('10.3.141.106', 49326)","('3.83.66.164', 443)",[28]
