Date,Time,Src IP,Dst IP,Byte Size
2024-04-11,13:27:14,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:27:14,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:27:22,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:27:22,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:27:22,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:27:22,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:27:50,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:27:50,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:27:51,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:27:52,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:27:52,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:27:52,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:28:20,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:28:20,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:28:20,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:28:20,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:28:26,"('52.223.21.95', 443)","('10.3.141.107', 49270)",[528]
2024-04-11,13:28:26,"('52.223.21.95', 443)","('10.3.141.107', 49270)",[272]
2024-04-11,13:28:26,"('10.3.141.107', 49270)","('52.223.21.95', 443)",[176]
2024-04-11,13:28:49,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:28:49,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:28:49,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:28:49,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:29:03,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:29:03,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:29:09,"('10.3.141.228', 34928)","('13.225.63.16', 443)","[122, 1, 27]"
2024-04-11,13:29:09,"('13.225.63.16', 443)","('10.3.141.228', 34928)","[1, 53]"
2024-04-11,13:29:09,"('13.225.63.16', 443)","('10.3.141.228', 34928)",[110]
2024-04-11,13:29:09,"('10.3.141.228', 34928)","('13.225.63.16', 443)",[141]
2024-04-11,13:29:09,"('10.3.141.228', 34928)","('13.225.63.16', 443)",[496]
2024-04-11,13:29:10,"('13.225.63.16', 443)","('10.3.141.228', 34928)",[19]
2024-04-11,13:29:18,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:29:18,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:29:18,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:29:18,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:29:36,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:29:36,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:29:47,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:29:47,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:29:47,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:29:47,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:29:56,"('52.223.21.95', 443)","('10.3.141.107', 49271)",[528]
2024-04-11,13:29:56,"('52.223.21.95', 443)","('10.3.141.107', 49271)",[272]
2024-04-11,13:29:56,"('10.3.141.107', 49271)","('52.223.21.95', 443)",[176]
2024-04-11,13:30:09,"('10.3.141.228', 58412)","('13.225.63.7', 443)","[122, 1, 27]"
2024-04-11,13:30:09,"('13.225.63.7', 443)","('10.3.141.228', 58412)","[1, 53]"
2024-04-11,13:30:09,"('13.225.63.7', 443)","('10.3.141.228', 58412)",[110]
2024-04-11,13:30:09,"('10.3.141.228', 58412)","('13.225.63.7', 443)",[141]
2024-04-11,13:30:09,"('10.3.141.228', 58412)","('13.225.63.7', 443)",[517]
2024-04-11,13:30:09,"('13.225.63.7', 443)","('10.3.141.228', 58412)",[19]
2024-04-11,13:30:16,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:30:16,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:30:16,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:30:16,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:30:45,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:30:45,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:30:45,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:30:45,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:30:53,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:30:53,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:31:09,"('10.3.141.228', 34930)","('13.225.63.16', 443)","[122, 1, 27]"
2024-04-11,13:31:09,"('13.225.63.16', 443)","('10.3.141.228', 34930)","[1, 53]"
2024-04-11,13:31:09,"('13.225.63.16', 443)","('10.3.141.228', 34930)",[110]
2024-04-11,13:31:09,"('10.3.141.228', 34930)","('13.225.63.16', 443)",[141]
2024-04-11,13:31:09,"('10.3.141.228', 34930)","('13.225.63.16', 443)",[496]
2024-04-11,13:31:09,"('13.225.63.16', 443)","('10.3.141.228', 34930)",[19]
2024-04-11,13:31:14,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:31:14,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:31:14,"('10.3.141.106', 41080)","('54.208.230.204', 443)","[28, 60]"
2024-04-11,13:31:21,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:31:21,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:31:26,"('35.71.188.139', 443)","('10.3.141.107', 49272)",[528]
2024-04-11,13:31:26,"('35.71.188.139', 443)","('10.3.141.107', 49272)",[272]
2024-04-11,13:31:26,"('10.3.141.107', 49272)","('35.71.188.139', 443)",[176]
2024-04-11,13:31:43,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:31:43,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:31:43,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:31:43,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:32:09,"('10.3.141.228', 58422)","('13.225.63.7', 443)","[122, 1, 27]"
2024-04-11,13:32:09,"('13.225.63.7', 443)","('10.3.141.228', 58422)","[1, 53]"
2024-04-11,13:32:09,"('13.225.63.7', 443)","('10.3.141.228', 58422)",[110]
2024-04-11,13:32:09,"('10.3.141.228', 58422)","('13.225.63.7', 443)",[141]
2024-04-11,13:32:09,"('10.3.141.228', 58422)","('13.225.63.7', 443)",[496]
2024-04-11,13:32:09,"('13.225.63.7', 443)","('10.3.141.228', 58422)",[19]
2024-04-11,13:32:12,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:32:12,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:32:12,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:32:12,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:32:41,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:32:41,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:32:41,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:32:41,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:32:42,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:32:42,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:32:56,"('35.71.188.139', 443)","('10.3.141.107', 49273)",[528]
2024-04-11,13:32:56,"('35.71.188.139', 443)","('10.3.141.107', 49273)",[272]
2024-04-11,13:32:56,"('10.3.141.107', 49273)","('35.71.188.139', 443)",[176]
2024-04-11,13:33:06,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:33:06,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:33:09,"('10.3.141.228', 34936)","('13.225.63.16', 443)","[122, 1, 27]"
2024-04-11,13:33:09,"('13.225.63.16', 443)","('10.3.141.228', 34936)","[1, 53]"
2024-04-11,13:33:09,"('13.225.63.16', 443)","('10.3.141.228', 34936)",[110]
2024-04-11,13:33:09,"('10.3.141.228', 34936)","('13.225.63.16', 443)",[141]
2024-04-11,13:33:09,"('10.3.141.228', 34936)","('13.225.63.16', 443)",[496]
2024-04-11,13:33:09,"('13.225.63.16', 443)","('10.3.141.228', 34936)",[19]
2024-04-11,13:33:10,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:33:10,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:33:10,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:33:10,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:33:39,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:33:39,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:33:39,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:33:39,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:34:08,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:34:08,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:34:08,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:34:08,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:34:09,"('10.3.141.228', 50012)","('13.225.63.111', 443)","[122, 1, 27]"
2024-04-11,13:34:09,"('13.225.63.111', 443)","('10.3.141.228', 50012)","[1, 53]"
2024-04-11,13:34:09,"('13.225.63.111', 443)","('10.3.141.228', 50012)",[110]
2024-04-11,13:34:09,"('10.3.141.228', 50012)","('13.225.63.111', 443)",[141]
2024-04-11,13:34:09,"('10.3.141.228', 50012)","('13.225.63.111', 443)",[517]
2024-04-11,13:34:10,"('13.225.63.111', 443)","('10.3.141.228', 50012)",[19]
2024-04-11,13:34:26,"('35.71.188.139', 443)","('10.3.141.107', 49274)",[528]
2024-04-11,13:34:26,"('35.71.188.139', 443)","('10.3.141.107', 49274)",[272]
2024-04-11,13:34:26,"('10.3.141.107', 49274)","('35.71.188.139', 443)",[176]
2024-04-11,13:34:31,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:34:32,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:34:37,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:34:37,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:34:37,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:34:37,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:34:51,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:34:51,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:35:06,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:35:06,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:35:06,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:35:06,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:35:09,"('10.3.141.228', 35378)","('13.225.63.129', 443)","[122, 1, 27]"
2024-04-11,13:35:09,"('13.225.63.129', 443)","('10.3.141.228', 35378)","[1, 53]"
2024-04-11,13:35:09,"('13.225.63.129', 443)","('10.3.141.228', 35378)",[110]
2024-04-11,13:35:09,"('10.3.141.228', 35378)","('13.225.63.129', 443)",[141]
2024-04-11,13:35:09,"('10.3.141.228', 35378)","('13.225.63.129', 443)",[496]
2024-04-11,13:35:09,"('13.225.63.129', 443)","('10.3.141.228', 35378)",[19]
2024-04-11,13:35:35,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:35:35,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:35:35,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:35:35,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:35:56,"('35.71.188.139', 443)","('10.3.141.107', 49275)",[528]
2024-04-11,13:35:56,"('35.71.188.139', 443)","('10.3.141.107', 49275)",[272]
2024-04-11,13:35:56,"('10.3.141.107', 49275)","('35.71.188.139', 443)",[176]
2024-04-11,13:36:04,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:36:04,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:36:04,"('10.3.141.106', 41080)","('54.208.230.204', 443)","[28, 60]"
2024-04-11,13:36:09,"('10.3.141.228', 34940)","('13.225.63.16', 443)","[122, 1, 27]"
2024-04-11,13:36:09,"('13.225.63.16', 443)","('10.3.141.228', 34940)","[1, 53]"
2024-04-11,13:36:09,"('13.225.63.16', 443)","('10.3.141.228', 34940)",[110]
2024-04-11,13:36:09,"('10.3.141.228', 34940)","('13.225.63.16', 443)",[141]
2024-04-11,13:36:09,"('10.3.141.228', 34940)","('13.225.63.16', 443)",[517]
2024-04-11,13:36:09,"('13.225.63.16', 443)","('10.3.141.228', 34940)",[19]
2024-04-11,13:36:21,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:36:21,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:36:33,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:36:33,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:36:33,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:36:33,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:36:36,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:36:36,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:37:02,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:37:02,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:37:02,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:37:02,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:37:09,"('10.3.141.228', 50014)","('13.225.63.111', 443)","[122, 1, 27]"
2024-04-11,13:37:09,"('13.225.63.111', 443)","('10.3.141.228', 50014)","[1, 53]"
2024-04-11,13:37:09,"('13.225.63.111', 443)","('10.3.141.228', 50014)",[110]
2024-04-11,13:37:09,"('10.3.141.228', 50014)","('13.225.63.111', 443)",[141]
2024-04-11,13:37:09,"('10.3.141.228', 50014)","('13.225.63.111', 443)",[517]
2024-04-11,13:37:09,"('13.225.63.111', 443)","('10.3.141.228', 50014)",[19]
2024-04-11,13:37:25,"('52.223.21.95', 443)","('10.3.141.107', 49276)",[528]
2024-04-11,13:37:25,"('52.223.21.95', 443)","('10.3.141.107', 49276)",[272]
2024-04-11,13:37:25,"('10.3.141.107', 49276)","('52.223.21.95', 443)",[176]
2024-04-11,13:37:31,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:37:31,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:37:31,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:37:31,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:38:00,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:38:00,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:38:00,"('10.3.141.106', 41080)","('54.208.230.204', 443)","[28, 60]"
2024-04-11,13:38:09,"('10.3.141.228', 35390)","('13.225.63.129', 443)","[122, 1, 27]"
2024-04-11,13:38:09,"('13.225.63.129', 443)","('10.3.141.228', 35390)","[1, 53]"
2024-04-11,13:38:09,"('13.225.63.129', 443)","('10.3.141.228', 35390)",[110]
2024-04-11,13:38:09,"('10.3.141.228', 35390)","('13.225.63.129', 443)",[141]
2024-04-11,13:38:09,"('10.3.141.228', 35390)","('13.225.63.129', 443)",[517]
2024-04-11,13:38:09,"('13.225.63.129', 443)","('10.3.141.228', 35390)",[19]
2024-04-11,13:38:10,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:38:10,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:38:21,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:38:21,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:38:29,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:38:29,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:38:29,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:38:29,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:38:55,"('52.223.21.95', 443)","('10.3.141.107', 49277)",[528]
2024-04-11,13:38:55,"('52.223.21.95', 443)","('10.3.141.107', 49277)",[272]
2024-04-11,13:38:55,"('10.3.141.107', 49277)","('52.223.21.95', 443)",[176]
2024-04-11,13:38:58,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:38:58,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:38:58,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:38:58,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:39:09,"('10.3.141.228', 58438)","('13.225.63.7', 443)","[122, 1, 27]"
2024-04-11,13:39:09,"('13.225.63.7', 443)","('10.3.141.228', 58438)","[1, 53]"
2024-04-11,13:39:09,"('13.225.63.7', 443)","('10.3.141.228', 58438)",[110]
2024-04-11,13:39:09,"('10.3.141.228', 58438)","('13.225.63.7', 443)",[141]
2024-04-11,13:39:09,"('10.3.141.228', 58438)","('13.225.63.7', 443)",[496]
2024-04-11,13:39:09,"('13.225.63.7', 443)","('10.3.141.228', 58438)",[19]
2024-04-11,13:39:27,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:39:27,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:39:27,"('10.3.141.106', 41080)","('54.208.230.204', 443)","[28, 60]"
2024-04-11,13:39:57,"('54.208.230.204', 443)","('10.3.141.106', 41080)","[28, 56]"
2024-04-11,13:39:57,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:39:57,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:40:00,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:40:00,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:40:06,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:40:06,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:40:09,"('10.3.141.228', 34946)","('13.225.63.16', 443)","[122, 1, 27]"
2024-04-11,13:40:09,"('13.225.63.16', 443)","('10.3.141.228', 34946)","[1, 53]"
2024-04-11,13:40:09,"('13.225.63.16', 443)","('10.3.141.228', 34946)",[110]
2024-04-11,13:40:09,"('10.3.141.228', 34946)","('13.225.63.16', 443)",[141]
2024-04-11,13:40:10,"('10.3.141.228', 34946)","('13.225.63.16', 443)",[517]
2024-04-11,13:40:10,"('13.225.63.16', 443)","('10.3.141.228', 34946)",[19]
2024-04-11,13:40:25,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:40:25,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:40:25,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:40:25,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:40:25,"('52.223.21.95', 443)","('10.3.141.107', 49278)",[528]
2024-04-11,13:40:25,"('52.223.21.95', 443)","('10.3.141.107', 49278)",[272]
2024-04-11,13:40:25,"('10.3.141.107', 49278)","('52.223.21.95', 443)",[176]
2024-04-11,13:40:54,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:40:54,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:40:54,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:40:54,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:41:10,"('10.3.141.228', 50026)","('13.225.63.111', 443)","[122, 1, 27]"
2024-04-11,13:41:10,"('13.225.63.111', 443)","('10.3.141.228', 50026)","[1, 53]"
2024-04-11,13:41:10,"('13.225.63.111', 443)","('10.3.141.228', 50026)",[110]
2024-04-11,13:41:10,"('10.3.141.228', 50026)","('13.225.63.111', 443)",[141]
2024-04-11,13:41:10,"('10.3.141.228', 50026)","('13.225.63.111', 443)",[517]
2024-04-11,13:41:10,"('13.225.63.111', 443)","('10.3.141.228', 50026)",[19]
2024-04-11,13:41:23,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:41:23,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:41:23,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:41:23,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:41:49,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:41:49,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:41:51,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:41:51,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:41:52,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:41:52,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:41:52,"('10.3.141.106', 41080)","('54.208.230.204', 443)","[28, 60]"
2024-04-11,13:41:58,"('52.223.21.95', 443)","('10.3.141.107', 49279)",[528]
2024-04-11,13:41:58,"('52.223.21.95', 443)","('10.3.141.107', 49279)",[272]
2024-04-11,13:41:58,"('10.3.141.107', 49279)","('52.223.21.95', 443)",[176]
2024-04-11,13:42:09,"('10.3.141.228', 35392)","('13.225.63.129', 443)","[122, 1, 27]"
2024-04-11,13:42:09,"('13.225.63.129', 443)","('10.3.141.228', 35392)","[1, 53]"
2024-04-11,13:42:09,"('13.225.63.129', 443)","('10.3.141.228', 35392)",[110]
2024-04-11,13:42:10,"('10.3.141.228', 35392)","('13.225.63.129', 443)",[141]
2024-04-11,13:42:10,"('10.3.141.228', 35392)","('13.225.63.129', 443)",[517]
2024-04-11,13:42:10,"('13.225.63.129', 443)","('10.3.141.228', 35392)",[19]
2024-04-11,13:42:21,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:42:21,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:42:21,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:42:21,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:42:50,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:42:50,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:42:50,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:42:50,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:43:10,"('10.3.141.228', 35402)","('13.225.63.129', 443)","[122, 1, 27, 4991, 281, 53]"
2024-04-11,13:43:10,"('13.225.63.129', 443)","('10.3.141.228', 35402)","[1, 53]"
2024-04-11,13:43:10,"('13.225.63.129', 443)","('10.3.141.228', 35402)",[110]
2024-04-11,13:43:10,"('10.3.141.228', 35402)","('13.225.63.129', 443)",[141]
2024-04-11,13:43:10,"('10.3.141.228', 35402)","('13.225.63.129', 443)",[496]
2024-04-11,13:43:10,"('13.225.63.129', 443)","('10.3.141.228', 35402)",[19]
2024-04-11,13:43:19,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:43:19,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:43:19,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:43:19,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:43:25,"('35.71.188.139', 443)","('10.3.141.107', 49280)",[528]
2024-04-11,13:43:25,"('35.71.188.139', 443)","('10.3.141.107', 49280)",[272]
2024-04-11,13:43:26,"('10.3.141.107', 49280)","('35.71.188.139', 443)",[176]
2024-04-11,13:43:36,"('10.3.141.107', 49241)","('52.223.21.95', 443)",[176]
2024-04-11,13:43:36,"('52.223.21.95', 443)","('10.3.141.107', 49241)",[496]
2024-04-11,13:43:39,"('18.221.234.99', 443)","('10.3.141.92', 49194)",[96]
2024-04-11,13:43:39,"('10.3.141.92', 49194)","('18.221.234.99', 443)",[64]
2024-04-11,13:43:48,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:43:48,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
2024-04-11,13:43:48,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[28]
2024-04-11,13:43:48,"('10.3.141.106', 41080)","('54.208.230.204', 443)",[60]
2024-04-11,13:44:10,"('10.3.141.228', 50030)","('13.225.63.111', 443)","[122, 1, 27]"
2024-04-11,13:44:10,"('13.225.63.111', 443)","('10.3.141.228', 50030)","[1, 53]"
2024-04-11,13:44:10,"('13.225.63.111', 443)","('10.3.141.228', 50030)",[110]
2024-04-11,13:44:10,"('10.3.141.228', 50030)","('13.225.63.111', 443)",[141]
2024-04-11,13:44:10,"('10.3.141.228', 50030)","('13.225.63.111', 443)",[496]
2024-04-11,13:44:10,"('13.225.63.111', 443)","('10.3.141.228', 50030)",[19]
2024-04-11,13:44:17,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[28]
2024-04-11,13:44:17,"('54.208.230.204', 443)","('10.3.141.106', 41080)",[56]
