Date,Time,Src IP,Dst IP,Byte Size
2024-04-11,07:57:52,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:57:54,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:57:54,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:57:54,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:57:59,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:57:59,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:57:59,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:00,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,07:58:00,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,07:58:00,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,07:58:00,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,07:58:04,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:04,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:04,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:09,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:09,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:09,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:14,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:14,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:14,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:19,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:19,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:19,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:24,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:24,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:24,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:29,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:29,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:29,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:29,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,07:58:29,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,07:58:29,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,07:58:29,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,07:58:34,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:34,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:34,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:35,"('10.3.141.228', 49134)","('13.225.63.111', 443)","[122, 1, 27]"
2024-04-11,07:58:35,"('13.225.63.111', 443)","('10.3.141.228', 49134)","[1, 53]"
